job_subdirno,job_card_link
1,https://www.zhipin.com/job_detail/d8f152d92219353203R929-7EFJU.html?lid=6HE9rANYbPD.search.14&securityId=VLjWVBxY7Vr3f-215NmOZW5o--DRPV36F0_-vY_Mv2s6zbNKilNGVhitmP9qJLTjGT5XspWQ_ZbFI5toDUdCo8MFdXTt-Q67wLtX2rqiGyg2vVvG8tw8ASrFx7T2zfZ4WNXMMxzhtjQP0TQ~&sessionId=
1,https://www.zhipin.com/job_detail/c56ff095eaff5a4e1HR90924FFJZ.html?lid=6HE9rANYbPD.search.15&securityId=643H0h013BC23-R1TyN8bxHUAPhTAQ1zUanjzbs-z63KObAFY_MOCq-G2yCelZwJ4Otm4jb8UpXBBAZ4FLDeqeHk1gZt9UpabQTcGq8rRUoDjRzPs5Sp8rTvZwRFCdVt_e30BHVnFjIVHI8-xJRcQBo2gXxNH3QwFsa8A8yGoaRKLj50&sessionId=
1,https://www.zhipin.com/job_detail/28d0683216f8d0cf1Hx9092-EFRS.html?lid=6HE9rANYbPD.search.16&securityId=uLnhBadAyR7rS-O12POq8YwqvCyYPR_9SllyLufIsF6Pcp_xlpwwEfk0VSBJHZAJ0zy51qnXvGAcFRi8rmDmXeUi2ev44zS8oU_yvf3VAw78_hH8IA56RruqVMbzK6Rco2_FnEVlr1dMBT8~&sessionId=
1,https://www.zhipin.com/job_detail/c18f82a3d12a127b3nR90tS0FFY~.html?lid=6HE9rANYbPD.search.17&securityId=XU2RFwUqhWf96-l1uZNXat6C5QwL9htHAkOGQCKFUKAtHtQqBb_LhBYZKNowb3H3V3PnN2bsqKUZ679gMdNZhoeZfb5VRp-gwajqTjVF4eUXIJ7yb82eH8LmVQ_SBjklUqgskYtX-Ml51w~~&sessionId=
1,https://www.zhipin.com/job_detail/2e67bffc8682f9201HZ_2Nq7F1VS.html?lid=6HE9rANYbPD.search.18&securityId=GP6L5o8MFTWyb-l1wnICXXH5HiT8rS1mqLrlxFP-RRbTVi-lRZOuzwXl5FIjodN0w-XNuZPuQS0wEgXfiaiRd0X5m19IYszYF86Oa-_Nb2Egr_jgmxxCE-iAnET2DaA050yT_EUC304~&sessionId=
1,https://www.zhipin.com/job_detail/24a0c62ef8a2d69e1HR92927FVFX.html?lid=6HE9rANYbPD.search.19&securityId=3sMrlrnV9XtE1-Y16bUOGm_G5lzlwEcLgIXQ7zFKsgFzRdjfm1oc30unO_Yg7uVDLqQa3OC2AY14jljKEchSL71CzqX0LQyUZWzJyeLiAMDMIqFjwqx-kdQlJaA7x2KSMC__iZkyVuJSSJE~&sessionId=
1,https://www.zhipin.com/job_detail/5517d6b1cc314a3f03R63NS7FlBS.html?lid=6HE9rANYbPD.search.20&securityId=MgQDbbzTbrImk-J1Fs5TDKKHn8Wqq5aAeGYZq1vmvjSu8Ik6vqxsaL7atRsKOGmiPQ-RC8q3sW4nlG9kEv7B0Zh0jeCqaAIc5duJ13uJw9KMcFiyyyQRWwo1LDgwuA88pOs~&sessionId=
1,https://www.zhipin.com/job_detail/4dd47c3cf313250503Ry0tS9FFtS.html?lid=6HE9rANYbPD.search.21&securityId=gJ6zjsM90yRk2-h1RzjqAEUvtUEKTqWA7YZOBIRKEn-8G2VQkf5D-pMS-Mk6ePop8usxvDD1NuIYGAk6xkjH78A6HfGo7u24SSjS4TwK_woiu1mLUsHrcS_tED85_Qe2KN0yfBzmRBI~&sessionId=
1,https://www.zhipin.com/job_detail/c7b3b5f200c807dc1HN82Ni4GFZR.html?lid=6HE9rANYbPD.search.22&securityId=xoeXfyvCwA4EU-11qXnjCMNagqzrvJVwv-eKG1BPA_wzm6SmdBwBQgneSZg7UtuhZlMLYww6sF5VbAQjtzJw6r-s79MaJ6zY3eMNRTAvDyRhWmcbBglwS5TJi5Qm-JWxw-vSeRDvgxt90DU~&sessionId=
1,https://www.zhipin.com/job_detail/1e72af296b3bb8021H1829y7FFdR.html?lid=6HE9rANYbPD.search.23&securityId=Vw9PItNVagRbt-51edKlTcszY_M_2s-dfZD-mvao1YCUMSNKvCesVZ23guz5SL0336rIWJReSEFif7GtWhNIuPIVMvDsTTCkOhrSWSG_FwLAQHMn-v5_JWKbLaTIO7sRaHll4XDP2oQLVw~~&sessionId=
