job_subdirno,job_card_link,index_x,title,salary,JD,key_words,duty_time,address,location,trans_plan_count,distance,cost,duration,salary_min,salary_max,salary_avg,internship_days,internship_months,index_y,dirno
1,https://www.zhipin.com/job_detail/d8f152d92219353203R929-7EFJU.html?lid=6HE9rANYbPD.search.14&securityId=VLjWVBxY7Vr3f-215NmOZW5o--DRPV36F0_-vY_Mv2s6zbNKilNGVhitmP9qJLTjGT5XspWQ_ZbFI5toDUdCo8MFdXTt-Q67wLtX2rqiGyg2vVvG8tw8ASrFx7T2zfZ4WNXMMxzhtjQP0TQ~&sessionId=,43,GPU计算软件开发工程师,170-220元/天,工作职责1. 负责基于摩尔线程GPU及MUSA，进行应用或算法框架/加速库/通用开源仿真软件的移植、开发、优化工作任职资格1. 计算机科学、数学等相关专业2. 熟练使用C/C++，了解CUDA编程，熟悉常用的数据结构，具有良好的代码开发习惯3. 熟练使用Linux操作系统与开发环境4. 有使用AMBER/GROMACS/VASP/CPDM等仿真软件经验者优先5. 具备良好的沟通逻辑能力和解决实际问题的能力6. 连续实习时间不低于4个月7.办公地点：北京/上海/深圳/成都,"['编译器开发经验', 'C++', '接受实习/在校生投递', 'C', '数据库开发经验', '嵌入式软件经验', 'Linux开发/部署经验']",4天/周 4个月,上海浦东新区长泰广场C座12,"121.602358,31.206782",5.0,17146.0,4.0,4463.0,170,220,195,4,4,1,1
1,https://www.zhipin.com/job_detail/c56ff095eaff5a4e1HR90924FFJZ.html?lid=6HE9rANYbPD.search.15&securityId=643H0h013BC23-R1TyN8bxHUAPhTAQ1zUanjzbs-z63KObAFY_MOCq-G2yCelZwJ4Otm4jb8UpXBBAZ4FLDeqeHk1gZt9UpabQTcGq8rRUoDjRzPs5Sp8rTvZwRFCdVt_e30BHVnFjIVHI8-xJRcQBo2gXxNH3QwFsa8A8yGoaRKLj50&sessionId=,44,量化开发实习生,250-350元/天,"1.  协助量化数据清洗、股票与期货数据库搭建，协助底层因子框架构建2.  协助下单接口编程实现，在保证下单速度的前提下研究降低滑点的下单算法3.  协助量化研究，包括机器学习，特征工程，人工智能等相关课题的编程实现，优先考虑熟悉C++, 擅长种类软件算法加速与硬件加速的申请人，4.  知名大学计算机、软件工程、电子信息类专业毕业(注：其他专业的暂不考虑，请不要申请此岗位），具备扎实的C++，Python,  SQL, MongoDB, DolphineDB以及Python编程技能教育背景：本科C9背景，或国外知名大学","['C++', 'Python', '计算机相关专业', 'C++服务端开发经验', '大数据项目开发经验']",4天/周 3个月,上海虹口区凯德龙之梦虹口店B座30,"121.477252,31.271115",5.0,3881.0,3.0,1893.0,250,350,300,4,3,1,1
1,https://www.zhipin.com/job_detail/2e67bffc8682f9201HZ_2Nq7F1VS.html?lid=6HE9rANYbPD.search.18&securityId=GP6L5o8MFTWyb-l1wnICXXH5HiT8rS1mqLrlxFP-RRbTVi-lRZOuzwXl5FIjodN0w-XNuZPuQS0wEgXfiaiRd0X5m19IYszYF86Oa-_Nb2Egr_jgmxxCE-iAnET2DaA050yT_EUC304~&sessionId=,47,C/C++,100-150元/天,欢加入我们的量化实习生团队！【毕业时间】：在校或者23年底及以后硕士研究生同学【实习要求】：上海常熟路地铁站办公点现场实习【实习时间】：3个月左右（8-11月），每周3天至少请确认以上条件是否满足，满足条件请联系我，谢谢！！~~~如果不满足也没关系，可以多关注我发布的实习动态~~~作为一个专注于量化金融的团队，致力于培养并吸引有潜力的人才，为他们提供宝贵的实习机会。我们的目标是为实习生提供一个充满挑战和机遇的环境，让他们能够在量化领域展现自己的才能，并发展自己的职业生涯。我们重视每一位实习生的才华和潜力，我们相信他们的创造力和热情能够为我们的团队带来新的动力和创新。因此，我们在招募实习生时，会给予优秀者优先的录用机会。作为我们的实习生，你将有机会与经验丰富的专业人士一起工作，参与各种量化金融项目，包括数据分析、模型开发、交易策略等。我们会为你提供必要的培训和指导，并提供实践机会，让你在工作中不断学习和成长。我们期待着具有以下特质的优秀实习生（985，211研究生及以上在校或者应届，c++高频量化方向）加入我们的团队：1. 具备良好的编程技能，掌握c++编程语言和数据结构相关的知识；2. 对量化金融领域充满热情，具备基本的金融知识和数学基础；3. 具备良好的分析和问题解决能力，能够独立思考和承担责任；4. 具备团队合作精神，能够与不同背景的人一起合作；5. 具备良好的沟通和表达能力。如果你是一个有才华的年轻人，渴望在量化金融领域发展自己的技能和职业生涯，我们诚挚地邀请你加入我们的团队。通过实习生经历，你将有机会学到宝贵的知识和经验，并为未来的职业发展奠定坚实的基础。（本实习不提供留用机会）,"['C++', 'STL', '量化投研', 'Linux开发/部署经验', '量化交易开发经验', '数据结构']",3天/周 3个月,上海徐汇区申万宏源证券有限公司(常熟路)2楼,"121.448847,31.214876",5.0,12660.0,4.0,3666.0,100,150,125,3,3,1,1
1,https://www.zhipin.com/job_detail/24a0c62ef8a2d69e1HR92927FVFX.html?lid=6HE9rANYbPD.search.19&securityId=3sMrlrnV9XtE1-Y16bUOGm_G5lzlwEcLgIXQ7zFKsgFzRdjfm1oc30unO_Yg7uVDLqQa3OC2AY14jljKEchSL71CzqX0LQyUZWzJyeLiAMDMIqFjwqx-kdQlJaA7x2KSMC__iZkyVuJSSJE~&sessionId=,48,软件开发,250-300元/天,计算机专业，软件开发，精通C++，Qt项目开发双一流本科及以上，有大赛经历优先（有大赛经验的普通本科也可以）薪资面谈,"['C++', 'Qt项目开发经验']",3天/周 12个月,上海闵行区零号湾1号楼,"121.422345,31.026284",5.0,35663.0,6.0,8252.0,250,300,275,3,12,1,1
1,https://www.zhipin.com/job_detail/5517d6b1cc314a3f03R63NS7FlBS.html?lid=6HE9rANYbPD.search.20&securityId=MgQDbbzTbrImk-J1Fs5TDKKHn8Wqq5aAeGYZq1vmvjSu8Ik6vqxsaL7atRsKOGmiPQ-RC8q3sW4nlG9kEv7B0Zh0jeCqaAIc5duJ13uJw9KMcFiyyyQRWwo1LDgwuA88pOs~&sessionId=,49,建模开发工程师,200-300元/天,岗位职责：1、负责自研芯片功能和性能开发；2、和硬件团队协作，进行芯片的架构、关键参数的探索和分析，辅助RTL的设计验证；3、支持软件栈在CModel模拟器的开发。岗位要求：1、计算机相关专业，本科及以上学历；2、扎实的C/C++、汇编、python编程能力；3、熟悉计算机系统体系架构，了解ARM/MIPS等指令集；4、有CPU/DSP/GPU模拟器开发和性能分析经验者优先；5、有C++/SystemC模型设计经验者优先；6、较强的分析和解决问题的能力，同时具有很好的团队协作能力与沟通能力。,"['模拟器', 'C++', '体系架构', 'Cmodel', 'SystemC']",4天/周 3个月,上海浦东新区亚芯科技园研发中心,"121.63033,31.210589",5.0,19338.0,5.0,5140.0,200,300,250,4,3,1,1
1,https://www.zhipin.com/job_detail/4dd47c3cf313250503Ry0tS9FFtS.html?lid=6HE9rANYbPD.search.21&securityId=gJ6zjsM90yRk2-h1RzjqAEUvtUEKTqWA7YZOBIRKEn-8G2VQkf5D-pMS-Mk6ePop8usxvDD1NuIYGAk6xkjH78A6HfGo7u24SSjS4TwK_woiu1mLUsHrcS_tED85_Qe2KN0yfBzmRBI~&sessionId=,50,游戏客户端开发实习生,180-230元/天,【岗位职责】1、使用游戏引擎进行手机游戏开发；2、与美术、策划进行深入沟通，准确实现开发需求，一起打造高品质游戏；3、有机会参与开发各种游戏图形效果、渲染性能优化。【岗位要求】1、2025届本科及以上学历，计算机、软件工程相关专业；2、扎实的计算机基本功，对算法和数据结构、网络通讯有很好的掌握和理解，熟悉常用设计模式；3、熟练掌握C/C++、Java、C#、Golang等语言中至少一门，有游戏引擎（Unity、Cocos）使用经验的同学优先。,"['C#', 'C++', 'MySQL', 'Lua', 'Redis']",4天/周 3个月,上海闵行区虹桥国际商务广场A座3A层,"121.383151,31.167873",5.0,23905.0,5.0,4820.0,180,230,205,4,3,1,1
1,https://www.zhipin.com/job_detail/c7b3b5f200c807dc1HN82Ni4GFZR.html?lid=6HE9rANYbPD.search.22&securityId=xoeXfyvCwA4EU-11qXnjCMNagqzrvJVwv-eKG1BPA_wzm6SmdBwBQgneSZg7UtuhZlMLYww6sF5VbAQjtzJw6r-s79MaJ6zY3eMNRTAvDyRhWmcbBglwS5TJi5Qm-JWxw-vSeRDvgxt90DU~&sessionId=,51,c++实习生,300-600元/天,1. 代码开发与维护：协助团队进行 C++ 代码的开发和维护，编写高效、可读的代码。2.调试与优化：使用调试工具和技术进行代码调试，优化现有代码性能。3. 单元测试：编写和执行单元测试，确保代码质量和可靠性。4. 文档编写：编写技术文档和用户手册，记录开发过程和技术细节。5.团队协作：与团队成员紧密合作，参与代码评审和技术讨论。岗位要求：1.教育背景：计算机科学、软件工程或相关专业本科及以上学历。2. 编程技能：熟悉 C++ 语言，了解常用数据结构和算法。3. 调试能力：具备基本的调试和问题排查能力，熟悉常用调试工具。4. 版本控制：了解 Git 等版本控制工具的使用。5. 学习能力：具备较强的学习能力，能够快速掌握新技术和工具。6.沟通能力：良好的沟通和团队合作能力。,"['C++', 'MySQL', 'Python']",4天/周 3个月,上海浦东新区东方希望大厦6e,"121.537933,31.223485",5.0,9320.0,3.0,2988.0,300,600,450,4,3,1,1
1,https://www.zhipin.com/job_detail/1e72af296b3bb8021H1829y7FFdR.html?lid=6HE9rANYbPD.search.23&securityId=Vw9PItNVagRbt-51edKlTcszY_M_2s-dfZD-mvao1YCUMSNKvCesVZ23guz5SL0336rIWJReSEFif7GtWhNIuPIVMvDsTTCkOhrSWSG_FwLAQHMn-v5_JWKbLaTIO7sRaHll4XDP2oQLVw~~&sessionId=,52,3D CAD应用开发实习生,200-300元/天,岗位描述：参与公司产品的3D CAD的开发工作，根据产品需求完成部分功能开发；任职要求：1）计算机科学、软件工程，数学，图形学，机械工程，力学等相关专业，大三、大四，研二，博士在读；2）精通C++/Python等语言；3）认真负责，积极主动，有良好的团队合作意识；4）实习时间 6 个月以上，每周能保证三天及以上的实习时间；5）后续根据表现有转正留用机会，可base上海，杭州，长沙，昆明,"['cad/cae行业', 'C++', 'Python']",3天/周 6个月,上海浦东新区前滩世贸中心3期802,"121.481477,31.159243",5.0,15680.0,4.0,4668.0,200,300,250,3,6,1,1
1,https://www.zhipin.com/job_detail/9ebfec2833988f031HFz2ti6ElZR.html?lid=6HE9rANYbPD.search.24&securityId=qYRK4OcXebbDz-119oSe0uUluNrpPPRQ1RYOmh4NMll4H5L1ZTibny_4hk3ztsf4KTaD3T21fr7-4r76jECWOdAK81xRlsfv75BpZeBQGaXXFSEueQ7lLtqWfFQKu8f7zs6ILlZmvpm4_A~~&sessionId=,53,Rust开发实习生,300-400元/天,岗位职责：1.设计并开发基于Rust的高性能，低时延算法交易系统；2.设计并开发数据处理平台，监控运维平台；3.设计并开发面向客户的高可用交易工具等；4.设计并开发策略相关的回测平台。任职要求：1. 本科及以上学历，编程基础扎实，具有良好的计算机理论基础；2.熟练掌握Linux操作，性能分析，具备Rust/C++/Java/Go丰富开发经验，熟悉常用的设计模式，有分布式相关经验加分，团队使用Rust；3.有研发高性能，低时延系统经验加分；4.对技术充满热情，思考深入，自我驱动，能快速学习新鲜事务。实习期表现优异提供转正机会；需要转Rust语言；掌握Rust语言，有ACM/ICPC、NOI、CMO等竞赛奖项为加分项。,"['C++', 'Rust', '量化', 'ACM']",4天/周 3个月,上海凯科国际大厦A区28层,"121.397858,31.168488",5.0,22468.0,5.0,4578.0,300,400,350,4,3,1,1
1,https://www.zhipin.com/job_detail/af0aac70aa67983a1n143tW_E1ZY.html?lid=6HE9rANYbPD.search.25&securityId=pQzx2KcKJOkff-G1dJUt-b_Uzui3Kp1j8ZYtuq8thBPry1uLDcyXn9b53QUY5LXlBjRJgVzbXx1DaluwT3e2OEy8aAhNnhXQ8PsnJplHajtx2gNYMFu80H70uGlzrbwFNAW60eAz8eg~&sessionId=,54,Linux开发实习生,360-500元/天,了解Linux，熟悉C++、C,"['Linux', 'Shell', 'Python', '多线程', '数据结构', '嵌入式技术', '后端开发', '驱动开发']",4天/周 3个月,上海嘉定区智能网联汽车产业技术联合创新中心56弄19号70,"121.195763,31.279486",5.0,29205.0,7.0,7943.0,360,500,430,4,3,1,1
1,https://www.zhipin.com/job_detail/4f76a80c5f481a241H1_3tW-F1RR.html?lid=6HE9rANYbPD.search.26&securityId=dAMNQpcEo2Jdr-H1AXPPPUieCzAWy7pKLSqFUSmaK6XcNAM_4v0p95a-RQPPWl4k-4ShfhSc-YAsOg8ClMC60FPRzdvqpvjtLPjhtI885v7WXO9tssCs83jUMZ2VJvmYeCoHHBbauEL8&sessionId=,55,游戏客户端开发工程师(A165612),180-200元/天,职位描述：1、配合策划实现游戏中的各项功能最优开发2、负责游戏核心和复杂功能的设计和开发3、优化和提升游戏的各方面性能4、负责关卡玩法、技能等功能开发5、负责帧同步和渲染技术职位要求：1、熟悉主流游戏引擎架构设计2、了解游戏关卡和技能开发3、精通C++/C#等高级编程语言4、了解寻路，AI等常用算法5、了解网络socket通信编程模型及C/S封包协议6、具备优秀的沟通能力和团队协作能力7、热爱游戏，责任心强，认真负责以及能承受工作压力8、了解帧同步技术，有相关经验优先9、有格斗游戏开发经验优先10、熟悉3D图形学和Shader编程优先,"['C#', 'C++', 'C', 'MySQL', '游戏后端经验']",3天/周 3个月,上海浦东新区欢动科技(浦东软件园祖冲之园C座店)4层,"121.606122,31.20337",5.0,17869.0,4.0,4773.0,180,200,190,3,3,1,1
1,https://www.zhipin.com/job_detail/943ea0ada2b0adfd1XN53dq6EVNT.html?lid=6HE9rANYbPD.search.27&securityId=Cl0xbwn9gACSx-01xbbFDJhyu60w-AAJzPqOyXeV-iXg218J3-KlbHvcBFyrQG7wpUi1bbYmcLUKXcLkDsQwPVCGSU8QT8AAY2uxf4Tpn9EBH7ObQgEBhKTcSpnGwJ-MTyfB6gqRA-XB&sessionId=,56,C++开发实习,120-240元/天,【岗位职责】与投资团队协同工作，解决相关的技术问题。包括但不限于交易和风控系统设计实现，大规模数据集处理，金融数据分析等。【任职资格】1. 本科为985/211/海外知名高校计算机专业；或硕士研究方向为计算机网络，计算机系统结构等优先。2. 熟练使用modern C++。3. 实习开发经历，或开源项目开发经历丰富者优先。4. 每周三天及以上线下到岗；收获：- 扁平化管理，负责人直接带教，想法直接反馈，有限时间内获得最大提升；- 提供实习证明，支持背调；- 周末双休，法定节假日、非交易日休息。,"['C++', 'QT', '数据库开发经验', 'OpenGL', '开源', 'ACM', '量化交易开发经验', '量化交易']",3天/周 3个月,上海虹口区上海星荟中心2号楼,"121.486577,31.24615",4.0,5734.0,2.0,2273.0,120,240,180,3,3,1,1
1,https://www.zhipin.com/job_detail/b00661266e21575e1H192N24EVtV.html?lid=6HE9rANYbPD.search.28&securityId=xL9ESIVaco08n-Q1qO_4pdyN40EOxBicNSmS48yDX_KXGJQXOXqUD7W4mDiPUTcxlTcbrB31oopyxhoXA24Pc4asDU9FDNeZFeQzZoOa6peA6MClzZo__BpXF8IgYEJPTtrJ_saB680~&sessionId=,57,华为26年实习招聘,300-350元/天,在AI大模型初露锋芒的时代，数字经济成为全球经济增长的新引擎，数据成为新生产资料，是组织运行的血液。随着数据跃升为生产要素，数据资产面临诸多威胁，数据安全重要性进一步提高，数据保护业务也迎来新一轮变局。华为数据存储产品线数据保护业务，面向数据全生命周期作战，提供热数据全容灾，温数据热备份，冷数据温归档的全生命周期智能融合产品，为智能世界保驾护航。明者见于无形，智者虑于未萌。”未来已来，期待您加入我们，为存储再造一个10亿美金新产业。我们将面向数据全生命周期作战，基于K8S+Docker的微服务架构，围绕应用生态、数据利用、数据安全和数据管理等构筑产品竞争力，为客户提供极致的数据保护产品。在这里，我们和以色列、加拿大和2012多个研究所联合创新，拉近与业界大牛的距离；在这里，我们挑战业界前沿的关键技术，欢迎扎根互联网行业先进技术！在这里，人际关系简单、机会均等，你我都在同一起跑线，大家拧成一股绳往前冲，实现商业目标的同时体现个人价值。战略业务，新兴团队，是你的最佳选择！【岗位要求】1.热爱编程、基础扎实、熟悉掌握但不限于JAVA/C++/C/Python等编程语言中的一种或多种，有良好的编程习惯；2.对数据结构、软件算法有一定了解；3.熟悉TCP/IP协议及互联网常见应用和协议的原理；4.有很强的钻研技术精神，责任心，具备良好的沟通能力和团队协作能力,"['团队管理经验', '分布式经验', 'Linux开发/部署经验']",4天/周 3个月,上海浦东新区华为技术有限公司上海研究所华为技术有限公司上海研究所,"121.633202,31.26335",5.0,13855.0,4.0,4575.0,300,350,325,4,3,1,1
1,https://www.zhipin.com/job_detail/df8a596d9b656d481HZ809q1FVpU.html?lid=6HE9rANYbPD.search.29&securityId=PhDuVn4tVFiTw-B1CFbNOpK4oP0YIrDmgPM01H6c2aCUIeGg6ALWTNU9L0u5UJNZYrb39KJQ68i2DHfG6onZKQm6bIymJeRsMRtsF_4uVU1NQTRe_GTDusCXNFnejNEK_Fxe3Zn6rV8OZj4~&sessionId=,58,量化交易系统开发工程师,400-600元/天,岗位职责：1. 低延迟交易系统的相关功能的开发2. 根据quant的需求开发相应的模块和工具岗位要求：1. 计算机、电子工程、微电子等相关专业的在读本科或者研究生，成绩优秀2. 了解C++模板编程相关概念并有使用经验3. 熟悉计算机操作系统、常用网络协议，有在Linux环境下的开发经验4. 参加过信息奥林匹克、ACM等相关竞赛并获奖的优先考虑,"['C++', '量化交易开发经验']",4天/周 3个月,上海浦东新区陆家嘴世纪金融广场2号楼10层01室,"121.534666,31.212825",5.0,10179.0,3.0,3247.0,400,600,500,4,3,1,1
1,https://www.zhipin.com/job_detail/3c0cc888a933596b1H1809i-GVdY.html?lid=6HE9rANYbPD.search.30&securityId=t1w0EqwWekEW--m12EaBv6JHP9bbZ-PbfE4PLpAKCaZNEPUDuDwtKbq4O1shvJsYTIRB2Etk6JlYrrsvHLYJuZypdBKnKzpFJ7TNAOrlI23KpcV7cKoD-5ZXb116FNPvowQRdRuV9CBM5uI~&sessionId=,59,实习生（CAD/CAE文件交换）,120-160元/天,"岗位职责：1. 负责CAD文件交换的开发工作；2. 负责CAE文件交换的开发工作；3. 负责CAE文件交换中字典库配置工作（英语读写能力佳，需读nastran,abaqus等相关的英文文档）。任职要求：1、统招本科及以上学历，机械、 建筑 、机器人 、计算机、数学相关专业，25、26届优先；2、英语读能力要佳；3、熟练掌握CAD、SW等的一种工业设计软件优先；4、熟练掌握Nastran,abaqus等一种求解器软件优先；5、实习时间相对固定，每周不少于3天。",['C++'],3天/周 3个月,上海浦东新区科荣大厦9F,"121.606546,31.178775",5.0,20589.0,5.0,5270.0,120,160,140,3,3,1,1
5,https://www.zhipin.com/job_detail/8217b6420a92e5fc03R-0ti7F1JR.html?lid=6HDt0tHiJXC.search.1&securityId=fAqCyEI3AZQMM-N1ygazqjRPbaD2wyNTEg1WO7aa5XJgg38F-7PT6pU0ojkqLBeYUHDjbVq3S6fIDo-11Lo8V_LIs3-23KcWhG9rdX0c949OIEwZWTX2bapDus9GGUHZYw0YZJXtUeQGIw~~&sessionId=,60,.Net实习生,200-250元/天,一、岗位职责：1、通过接受公司系统培训，包括岗前培训、在职培训，奠定良好的发展基础；2、完成领导布置的各项安排。学历要求：统招本科及以上专业要求：计算机、数学、软件开发相关专业个人技能：1.良好服务意识，热情、开朗，具有较强的亲和力；2.协调能力强，反应敏捷， 具有良好的沟通、协调、应变能力；3.具有良好的抗压能力和学习能力；,"['.NET', '.NET开发经验', '计算机相关专业']",3天/周 1个月,上海普陀区世纪商务大厦(长寿路)12楼,"121.443023,31.243288",5.0,10106.0,4.0,3117.0,200,250,225,3,1,5,1
5,https://www.zhipin.com/job_detail/650c17b9b5904f9103R-2dm7F1FW.html?lid=6HDt0tHiJXC.search.2&securityId=fGRbAOW4MzrBQ-S1yYecnww2LIYgHv0dgQ1tCQPVXjdBcLng8AWc1TvMzAQDGCin8rmg7Fgwqbe81ZGAG0nA3dx3Wx5530oCKXoZx5PJHv0zrMc4qrwCjntd_thL9QWHasM1ZXSK5b4l&sessionId=,61,.Net开发工程师(可远程),350-450元/天,拥有领先的新一代技术和广阔的市场前景，并已在行业中获得稳固地位的基础软件开发团队招募实习生：1、本科及以上学历，211院校优先，所有理工类专业均可，电子类（软件、计算机、电子、通信、自动化）、数理类专业优先2、对基础软件开发有浓厚兴趣，已经有较多软件开发实践（编程超过2年，成果超过2万行代码）3、使用C#/.NET开发过程序，对新技术有较强的学习能力，对不同的技术体系有较强的适应能力4、实习期间薪资>8000，大三、大四均可。实习期间可远程工作，时间、地点自由，工作氛围简单轻松，有高级工程师带领入门。5、毕业后可转正。,"['C#', '.NET', '.NET开发经验']",5天/周 3个月,上海浦东新区银联园区研发中心研发楼,"121.663697,31.233991",5.0,19898.0,6.0,5784.0,350,450,400,5,3,5,1
5,https://www.zhipin.com/job_detail/7ffe52f59c86331c1H143Ny7GVBU.html?lid=6HDt0tHiJXC.search.4&securityId=3u1ky0kwieHFe-q1KfD3Ki6PTjIXjcthylr5PuT5a-blYGu5zY2IYzi_FVnMfVPvgsfmmzW_VRRl8RNiMCfht7J98O4yyhUvAZgQ4kno8xuwwIFDtnZb_ZDGSZM_rNy5IQaTPeWa9tZ1&sessionId=,63,.net开发实习（25届可转正）,200-250元/天,"职位描述1. 理解基本的业务需求，并根据设计文档、需求说明完成相应的开发实施，单元测试等2. 协同团队一起完成细分的功能开发要求1. 计算机相关专业本科毕业2. 熟悉C#、.Net Core、Asp.NET MVC等，了解Linq，泛型，多线程等相关技术，有相关开发经验3. 熟悉面向对象编程，具有良好的编程习惯、清晰的编程逻辑、扎实的编程功底；4. 熟悉SQL-Server等数据库,使用过一种或者多种Orm框架, 如Ef/Dapper等；5. 具有良好的文档阅读、理解、编写能力,能够独立完成相关模块设计文档的编写；6. 良好的分析解决问题能力，良好的团队合作，沟通能力。7. 使用过Git等版本管理工具,有过团队协同开发经验者优先8. 代码规范，有备注习惯，态度端正，好学上进9. 较强的团队合作能力，愿意探索和应用新方法和新技术优先10. 能出色的解决问题能力，通过采用工程最佳实践来驱动高质量软件的思路者优先","['C#', '.NET Core']",5天/周 6个月,上海普陀区一嗨大厦梅岭北路1098弄24号T4栋,"121.396101,31.243583",5.0,14447.0,3.0,3610.0,200,250,225,5,6,5,1
5,https://www.zhipin.com/job_detail/d00934e2515290731nJ_3tu-FFZY.html?lid=6HDt0tHiJXC.search.5&securityId=uFdB9p4jCELHT-c1x78b5ZjGUewQb0FHoCxggHr2HHhGQyS1OJS4CF-8SQZ9fkDnV9_wISz7NO2oaSE9u1P1fuS6-SFGreNzcgFq4s4Qm0OIe4brypBP4fhqL1E8itUgE1tYBvUb&sessionId=,64,Net实习工程师,180-230元/天,岗位职责：1、基础技术开发人员职位，在领导和监督下定期完成量化的工作要求；2、有独立处理和解决所负责的能力；3、按定制业务需求开发和优化；4、根据开发进度和任务分配，完成相应模块软件的开发任务；5、进行程序单元、功能的测试，查出软件存在的缺陷并保证其质量；6、进行编制项目文档和质量记录的工作。相关经验及技能要求：基本条件：1、有软件开发经验，熟悉面向对象开发语言；2、会用Ext js3、掌握ASP.Net语言(C#)的编码以及运行机制；4、掌握Javascript语言；5、掌握Microsoft SQL Server 2005；6、有良好的敬业精神、学习能力和团队协作能力；7、具有规范化，标准化的代码编写习惯；8、善于沟通，有一定的文案能力和口头表达能力。附加优先考虑条件(在满足上述基本条件后)：1、有Easy UI相关经验者优先；2、掌握Oracle数据库系统，并且有实际操作经验；3、掌握P/L-SQL语言以及触发器、存储过程的编写;4、有MIS、进销存、OA系统开发实际经验中的一项或多项。.Net框架结构数据库：PostgreSQL、Oracle、Sqlserver、MySQL；OS：Windows2008以上；开发工具：VS2022、SI OBJECT、TortoiseSVN；后端框架结构：展示层：BootStrap、Ext js、Html5、CSS Js美工、Asp.net；控制层：MVC Controller数据持久层：Mybatis.Net、MIS数据封装类库。前端框架结构：运行环境：微信小程序+App；开发工具：HbuilderX；前端开发框架：展示层： CSS JS 美工、vue、uni-app、elementUI。,"['C#', 'SQL', 'HTML', 'ASP.NET', 'MVC开发', 'SQL Server', 'Oracle', 'MySQL']",5天/周 12个月,上海浦东新区上海米思软件科技有限公司25号楼,"121.576257,31.090408",5.0,27387.0,5.0,5656.0,180,230,205,5,12,5,1
5,https://www.zhipin.com/job_detail/0098850e3899823c1Hx42dW9FlFX.html?lid=6HDt0tHiJXC.search.6&securityId=beuTQ5xNIutGb-61e8gwT8N4Vu2A5euNp0F3WWlmW4UOb4_NhmGefXmzvIQYA3yS_34oMao3c1lHcoJMtXFIfewa8R9t6BduLWnXuBeRXzLOr7pJ6HbjCO3BBSmTruF0bz5NysvLGJhg&sessionId=,65,研发实习生,180-230元/天,"工作职责岗位职责:1、负责公司爬虫系统的需求分析、设计、开发、维护使用；2、负责公司数据迁移系统的问题处理和使用支持；3、负责开发功能的操作手册和说明文档的编写和更新；任职资格任职要求:1、本科及以上学历，计算机相关专业，拥有.net实习开发经验；2、能根据需求进行系统模块设计，熟悉使用常用的设计模式；3、熟悉C#，.net core，ORM，Linq，WebForm，WebService；4、熟悉SQLServer、MySQL数据库中的一种或多种；5、熟练掌握WebAPI接口，对restfull接口有深刻理解；6、熟悉Html,Css,Xml,Javascript,Jquery,Ajax等Web开发技术。7、熟悉爬虫相关技术和知识；8、较强的学习意愿和学习能力；9、较强的独立工作和抗压能力","['C#', '.NET', '.NET开发经验']",5天/周 3个月,上海浦东新区华依创新园上海市浦东新区碧波路912弄华依创新园11号楼,"121.583608,31.196284",5.0,16543.0,4.0,4451.0,180,230,205,5,3,5,1
5,https://www.zhipin.com/job_detail/cb3b6549f38a82d903R929i1FFVW.html?lid=6HDt0tHiJXC.search.7&securityId=WOjLRpWIJGNPj-j1wc_gLbTe0iDlYQocbK-s1nY85cl3sLX71_I1y2Hw5dLvzka4ZfLAjGIQdzVNQHT6T6_YRcdg-HnU4zfBeYhXipzEHP1PZS7nkehPOv_QJDosWWV0hgui2cs0e4oc&sessionId=,66,ASP.NET软件开发实习生,200-250元/天,欢迎2025年毕业的在读学生，实习期满表现优异公司直接留用并转正。一、岗位职责：1、理解基本的业务需求，协同团队一起参与公司软件系统功能模块的设计与开发工作；2、负责已有项目系统的定期维护，完善和修正现有系统的故障和缺陷；3、服从直接上级的任务安排，并及时向上级主管汇报工作和进展。二、岗位要求：1、熟悉ASP.NET(C#)或ASP，了解VBScript，JavaScript，Html等开发语言；2、熟悉WebServer架构、B/S架构，熟悉Web开发；3、熟悉Ajax、Jquery、Bootstrap，掌握JavaScript，实际项目中应用过vue等前端框架者优先；4、熟悉SQL Server 2019，能够熟练使用SQL语言，掌握存储过程，触发器，索引等；5、了解多层架构的开发，具有较强的逻辑思维能力、良好的编程风格和严谨的编程作风；6、具有良好的需求理解能力、沟通协调能力和团队合作精神及较强的学习能力；7、全日制统招本科及以上学历，计算机及相关专业优先，学信网可查。,"['C#', 'JavaScript/TypeScript', '.NET', '.NET开发经验', 'MySQL/SQL Server/Oracle', '计算机相关专业', '前端开发经验', 'Vue/React/Angular']",3天/周 3个月,上海虹口区德必运动Loft国际体育产业园7街区A座3001室,"121.47278,31.270585",5.0,4356.0,3.0,2208.0,200,250,225,3,3,5,1
